,ticker,cik
1447,bhvn,1689813
1448,angi,1705110
1449,ogfgy,845033
1450,dcp,1338065
1451,plnt,1637207
1452,foxf,1424929
1453,slm,1032033
1454,gwr,1012620
1455,aval,1504764
1456,mp,1801368
1457,lite,1633978
1458,tmx,1428875
1459,jcom,1084048
1460,nxst,1142417
1461,snv,18349
1462,woof,1826470
1463,bj,1531152
1464,vrns,1361113
1465,man,871763
1466,bgaoy,1325378
1467,tndm,1438133
1468,rxrx,1601830
1469,reyn,1786431
1470,rcm,1472595
1471,mdu,67716
1472,pfgc,1618673
1473,cakfy,1446707
1474,fl,850209
1475,prgo,1585364
1476,bld,1633931
1477,twst,1581280
1478,hbi,1359841
1479,aeo,919012
1480,cfx,1420800
1481,mstr,1050446
1482,fsk,1422183
1483,rare,1515673
1484,ingr,1046257
1485,stag,1479094
1486,ai,1577526
1487,pag,1019849
1488,enggy,1446294
1489,lfus,889331
1490,dada,1793862
1491,tho,730263
1492,ayi,1144215
1493,x,1163302
1494,sekey,1261759
1495,ncr,70866
1496,ely,837465
1497,snx,1177394
1498,caci,16058
1499,lstr,853816
1500,rxn,1439288
1501,shls,1831651
1502,osagy,1603194
1503,lpx,60519
1504,wk,1445305
1505,cdk,1609702
1506,paas,771992
1507,dv,1819928
1508,dsgx,1050140
1509,hta,1360604
1510,zh,1835724
1511,mzday,1447122
1512,cano,1800682
1513,uso,1327068
1514,tkr,98362
1515,mnso,1815846
1516,bpop,763901
1517,ard,1689662
1518,exp,918646
1519,dei,1364250
1520,nep,1603145
1521,krnt,1625791
1522,cor,1490892
1523,shmuy,1564228
1524,qtwo,1410384
1525,ncno,1566895
1526,srpt,873303
1527,iart,917520
1528,bokf,875357
1529,hun,1307954
1530,docn,1582961
1531,evr,1360901
1532,pri,1475922
1533,vvv,1674910
1534,vopky,1452188
1535,eqt,33213
1536,hayw,1834622
1537,exel,939767
1538,shlx,1610466
1539,jwn,72333
1540,hele,916789
1541,dct,1160951
1542,phi,78150
1543,vrm,1580864
1544,hlf,1180262
1545,diisy,1563255
1546,ayx,1689923
1547,orcc,1655888
1548,eslt,1027664
1549,m,794367
1550,nov,1021860
1551,hli,1302215
1552,nkrky,1436790
1553,unm,5513
1554,esi,1590714
1555,expi,1495932
1556,olli,1639300
1557,hnp,929058
1558,tuify,1342875
1559,nati,935494
1560,cc,1627223
1561,achc,1520697
1562,imab,1778016
1563,slg,1040971
1564,dufry,1546354
1565,isday,1224306
1566,sem,1320414
1567,tfsl,1381668
1568,apls,1492422
1569,mxchy,1435969
1570,amkr,1047127
1571,mgp,1656936
1572,ssb,764038
1573,ions,874015
1574,asr,1123452
1575,syna,817720
1576,cuz,25232
1577,src,1308606
1578,bwxt,1486957
1579,pac,1347557
1580,pstg,1474432
1581,snphy,1501108
1582,ektay,1451160
1583,saia,1177702
1584,cour,1651562
1585,asmvy,1447945
1586,rpd,1560327
1587,adrzy,1436467
1588,rykky,1592049
1589,tgtx,1001316
1590,mpln,1793229
1591,bzzuy,1437774
1592,evbg,1437352
1593,hocff,1450349
1594,msloy,1447112
1595,gpk,1408075
1596,ysg,1819580
1597,cr,25445
1598,vnt,1786842
1599,pgny,1551306
1600,vir,1706431
1601,swi,1739942
1602,car,723612
1603,gtls,892553
1604,nvro,1444380
1605,bldp,1453015
1606,apnhy,1454177
1607,trip,1526520
1608,qdel,353569
1609,dsey,1831617
1610,kzmyy,1438929
1611,virt,1592386
1612,brthy,14595
1613,algm,866291
1614,lanc,57515
1615,cybr,1598110
1616,qts,1577368
1617,ppc,802481
1618,legn,1801198
1619,kbr,1357615
1620,sdgr,1490978
1621,mms,1032220
1622,ozk,1569650
1623,abcl,1703057
1624,hcm,1648257
1625,fsr,1720990
1626,inov,1619954
1627,mdla,1540184
1628,celh,1341766
1629,vly,714310
1630,neo,1077183
1631,altr,1701732
1632,rbc,82811
1633,chk,895126
1634,adpt,1478320
1635,jblu,1158463
1636,cd,1807192
1637,esgr,1363829
1638,tdc,816761
1639,hhc,1498828
1640,qfin,1741530
1641,jobs,1295484
1642,ash,1674862
1643,irdm,1418819
1644,timb,1826168
1645,spt,1517375
1646,awi,7431
1647,gfszy,1438927
1648,lpro,1806201
1649,qrtea,1355096
1650,ibrx,1326110
1651,cwen,1567683
1652,nycb,910073
1653,fls,30625
1654,swch,1710583
1655,gtes,1718512
1656,olo,1431695
1657,ads,1101215
1658,hxl,717605
1659,gbci,868671
1660,nvt,1720635
1661,wen,30697
1662,flo,1128928
1663,spwr,867773
1664,ryn,52827
1665,cmhhy,1446751
1666,msm,1003078
1667,meggy,1487786
1668,insp,1609550
1669,hfc,48039
1670,feye,1370880
1671,powi,833640
1672,rvlv,1746618
1673,nomd,1651717
1674,saic,1571123
1675,tnl,1361658
1676,wcc,929008
1677,asgn,890564
1678,knbe,1664998
1679,bpmc,1597264
1680,gbtc,1588489
1681,esnt,1448893
1682,shi,908732
1683,clh,822818
1684,ocdx,1828443
1685,stn,1131383
1686,drvn,1804745
1687,lesl,1821806
1688,roll,1324948
1689,cw,26324
1690,ida,1057877
1691,neog,711377
1692,hlne,1433642
1693,dq,1477641
1694,cigi,913353
1695,am,1623925
1696,reta,1358762
1697,vmi,102729
1698,spr,1364885
1699,crus,772406
1700,novt,1076930
1701,wts,795403
1702,appf,1433195
1703,atc,1762459
1704,thg,944695
1705,cit,1171825
1706,ensg,1125376
1707,iipr,1677576
1708,laz,1311370
1709,yy,1530238
1710,rrr,1653653
1711,chx,1723089
1712,trup,1371285
1713,comp,1563190
1714,ttec,1013880
1715,gshd,1726978
1716,onem,1404123
1717,ssd,920371
1718,nrz,1556593
1719,upchy,1447772
1720,mlluy,1485888
1721,sigi,230557
1722,ab,825313
1723,sail,1627857
1724,fcn,887936
1725,bbavy,1399224
1726,hiw,921082
1727,nari,1531048
1728,nfg,70145
1729,amrs,1365916
1730,rli,84246
1731,goos,1690511
1732,nea,1195737
1733,kod,1468748
1734,cdna,1217234
1735,igt,1619762
1736,pacw,1102112
1737,vicr,751978
1738,expo,851520
1739,crnc,1768267
1740,sbs,1170858
1741,gt,42582
1742,tnet,937098
1743,bigc,1626450
1744,mtg,876437
1745,al,1487712
1746,cldr,1535379
1747,seb,88121
1748,vzio,1835591
1749,tcnnf,1754195
1750,zim,1654126
1751,prva,1759655
1752,wing,1636222
1753,wbs,801337
1754,he,354707
1755,asccy,1600930
1756,xrx,1770450
1757,kmpr,860748
1758,amn,1142750
1759,gra,1045309
1760,wygpy,1450021
1761,ubsi,729986
1762,allk,1564824
1763,trno,1476150
1764,bxmt,1061630
1765,adc,917251
1766,pk,1617406
1767,slgn,849869
1768,hasi,1561894
1769,pbsfy,1137849
1770,api,1802883
1771,glpg,1421876
1772,stl,1070154
1773,tenb,1660280
1774,pdce,77877
1775,ddd,910638
1776,tpdky,1436652
1777,cri,1060822
1778,be,1664703
1779,shak,1620533
1780,ocft,1780531
1781,hypmy,1486749
1782,psth,1811882
1783,grp-un,1564538
1784,ufpi,912767
1785,sim,887153
1786,btg,1429937
1787,frog,1800667
1788,msp,1724570
1789,itri,780571
1790,ar,1433270
1791,aciw,935036
1792,nova,1772695
1793,icui,883984
1794,taipy,1716957
1795,comm,1517228
1796,rnmby,1450345
1797,abcm,1492074
1798,alsn,1411207
1799,hr,899749
1800,pinc,1577916
1801,safe,1688852
1802,wwe,1091907
1803,oscr,1568651
1804,alrm,1459200
1805,alhc,1832466
1806,smtc,88941
1807,newr,1448056
1808,apg,1796209
1809,bcpc,9326
1810,box,1372612
1811,fizz,69891
1812,umbf,101382
1813,hrb,12659
1814,pay,1841156
1815,lpsn,1102993
1816,ay,1601072
1817,sono,1314727
1818,npsky,354470
1819,avnt,1122976
1820,mtsi,1493594
1821,jbt,1433660
1822,rezi,1740332
1823,rdn,890926
1824,arna,1080709
1825,aeis,927003
1826,ftdr,1727263
1827,kwr,81362
1828,pnm,1108426
1829,lope,1434588
1830,hpp,1482512
1831,lgf-a,929351
1832,qlys,1107843
1833,jbgs,1689796
1834,ameh,1083446
1835,ccmp,1102934
1836,cef,1726122
1837,sdipf,1562040
1838,safm,812128
1839,cig,1157557
1840,bcucy,1581285
1841,unf,717954
1842,psb,866368
1843,rxt,1810019
1844,rhp,1040829
1845,axs,1214816
1846,por,784977
1847,wtfc,1015328
1848,auy,1264089
1849,cert,1827090
1850,tsuky,702257
1851,ens,1289308
1852,bkh,1130464
1853,aimc,1374535
1854,swtx,1773427
1855,msgs,1636519
1856,sig,832988
1857,alks,1520262
1858,zy,1645842
1859,eye,1710155
1860,anat,1801075
1861,wns,1356570
1862,fubo,1484769
1863,unvr,1494319
1864,clov,1801170
1865,wri,828916
1866,tgna,39899
1867,tkc,1071321
1868,env,1337619
1869,tigo,912958
1870,apam,1517302
1871,lgih,1580670
1872,brfs,1122491
1873,me,1804591
1874,adnt,1670541
1875,frhc,924805
1876,psn,275880
1877,maury,62919
1878,cnmd,816956
1879,pfsi,1745916
1880,jamf,1721947
1881,doc,1574540
1882,sbra,1492298
1883,mtdr,1520006
1884,sum,1621563
1885,enbl,1591763
1886,ninoy,1446588
1887,aqua,1604643
1888,nsa,1618563
1889,cdlx,1666071
1890,cbu,723188
1891,mgni,1595974
1892,livn,1639691
1893,umpq,1077771
1894,kbh,795266
1895,knsl,1669162
1896,r,85961
1897,opch,1014739
1898,olk,1835539
1899,lysdy,1444327
1900,viav,912093
1901,hl,719413
1902,hain,910406
1903,fti,1681459
1904,ogs,1587732
1905,homb,1331520
1906,iova,1425205
1907,epr,1045450
1908,cns,1284812
1909,rrc,315852
1910,urbn,912615
1911,ugp,1094972
1912,dbrg,1679688
1913,seas,1564902
1914,avt,8858
1915,acad,1070494
1916,ora,1296445
1917,ajrd,40888
1918,gulry,1449218
1919,cwk,1628369
1920,sabr,1597033
1921,ccu,888746
1922,ppbi,1028918
1923,bku,1504008
1924,ag,1308648
1925,njr,356309
1926,pzza,901491
1927,swx,1692115
1928,bbu,1654795
1929,arnc,1790982
1930,gkos,1192448
1931,sndr,1692063
1932,huya,1728190
1933,arvn,1655759
1934,fnb,37808
1935,ldi,1831631
1936,sgry,1638833
1937,thkly,1443275
1938,sun,1552275
1939,nvg,1090116
1940,bndsy,1438556
1941,amba,1280263
1942,lyel,1806952
1943,den,945764
1944,yueiy,1444719
1945,bhf,1685040
1946,cixx,1829948
1947,bco,78890
1948,focs,1651052
1949,blkb,1280058
1950,aso,1817358
1951,sr,1126956
1952,hwc,750577
1953,fhb,36377
1954,rog,84748
1955,sava,1069530
1956,enic,1659939
1957,mrcy,1049521
1958,ostk,1130713
1959,fele,38725
1960,becn,1124941
1961,etrn,1747009
1962,spsc,1092699
1963,krtx,1771917
1964,kfy,56679
1965,stmp,1082923
1966,acva,1637873
1967,sstk,1549346
1968,ihrt,1400891
1969,vg,1272830
1970,swim,1833197
1971,golf,1672013
1972,ebc,1810546
1973,cmc,22444
1974,ccoi,1158324
1975,coke,317540
1976,atrc,1323885
1977,sxt,310142
1978,ttd,1671933
1979,tmbby,1531740
1980,cvlt,1169561
1981,mac,912242
1982,sana,1770121
1983,bmch,1574815
1984,wtm,776867
1985,jteky,1446661
1986,tptx,1595893
1987,geni,1834489
1988,six,701374
1989,allo,1737287
1990,bipc,1788348
1991,accd,1481646
1992,ale,66756
1993,veon,1468091
1994,lxp,910108
1995,out,1579877
1996,mcy,64996
1997,swn,7332
1998,mgy,1698990
1999,dds,28917
2000,smpl,1702744
2001,mmsi,856982
2002,kex,56047
2003,pch,1338749
2004,cvet,1752836
2005,musa,1573516
2006,nsp,1000753
2007,exls,1297989
2008,tigr,1756699
2009,flyw,1580560
2010,sfrgy,1571549
2011,mur,717423
2012,mdc,773141
2013,wbt,1650962
2014,diod,29002
2015,ahco,1725255
2016,spb,109177
2017,bnl,1424182
2018,lev,1834974
2019,ssrm,921638
2020,band,1514416
2021,agio,1439222
2022,shoo,913241
2023,sfbs,1430723
2024,pd,1568100
2025,ago,1273813
2026,mime,1644675
2027,mth,833079
2028,nuva,1142596
2029,wdfc,105132
2030,inmd,1742692
2031,ktos,1069258
2032,ibp,1580905
2033,nsit,932696
2034,atco,1794846
2035,hgv,1674168
2036,cbrl,1067294
2037,ulcc,1670076
2038,aagh,1098009
2039,rcii,933036
2040,csod,1401680
2041,egfey,1437178
2042,mant,892537
2043,esrt,1541401
2044,klic,56978
2045,neu,1282637
2046,cim,1409493
2047,onto,704532
2048,ait,109563
2049,hp,46765
2050,fn,1408710
2051,itci,1567514
2052,nad,1083839
2053,mc,1596967
2054,abcb,351569
2055,mic,1289790
2056,riot,1167419
2057,trtn,1660734
2058,isbc,1594012
2059,rlay,1812364
2060,esba,1553079
2061,pci,1558629
2062,kaiky,1447126
2063,cwh,1669779
2064,chffy,1601994
2065,azihy,1533475
2066,sogo,1713947
2067,abg,1144980
2068,navi,1593538
2069,bpxxy,1567024
2070,ful,39368
2071,amrc,1488139
2072,jw-a,107140
2073,med,910329
2074,vc,1111335
2075,kurry,1446655
2076,trq,1158041
2077,dorm,868780
2078,boh,46195
2079,hae,313143
2080,irdey,1530256
2081,tmhc,1562476
2082,ebs,1367644
2083,dan,26780
2084,aple,1418121
2085,cwst,911177
2086,csgp,1057352
2087,fhi,1056288
2088,vsat,797721
2089,go,1771515
2090,bstz,1768666
2091,jjsf,785956
2092,save,1498710
2093,phr,1412408
2094,lcii,763744
2095,ghc,104889
2096,trox,1530804
2097,aaon,824142
2098,goco,1808220
2099,dnp,806628
2100,edit,1650664
2101,hri,1364479
2102,ktb,1760965
2103,hi,1417398
2104,bmez,1785971
2105,adv,1776661
2106,psec,1287032
2107,eprt,1728951
2108,eqc,803649
2109,mxl,1288469
2110,twou,1459417
2111,cbt,16040
2112,bbby,886158
2113,insm,1104506
2114,ofc,860546
2115,anhgy,1602277
2116,vsh,103730
2117,atkr,1666138
2118,sage,1597553
2119,wd,1497770
2120,usm,821130
2121,ngvt,1653477
2122,bli,1689657
2123,sitc,894315
2124,wor,108516
2125,posh,1825480
2126,tcbi,1077428
2127,bcauy,891765
2128,alkt,1529274
2129,alec,1653087
2130,evtc,1559865
2131,anioy,1438557
2132,algt,1362468
2133,rere,1838957
2134,tex,97216
2135,prg,1808834
2136,gsat,1366868
2137,fcfs,840489
2138,lila,1712184
2139,cnne,1704720
2140,omi,75252
2141,mntv,1739936
2142,mmyt,1495153
2143,bjchy,1454468
2144,agi,1178819
2145,ibtx,1564618
2146,task,1829864
2147,tsem,928876
2148,nhi,877860
2149,itgr,1114483
2150,nktr,906709
2151,utz,1739566
2152,exg,1379438
2153,sdc,1775625
2154,cno,1224608
2155,gatx,40211
2156,ramp,733269
2157,lthm,1742924
2158,cpa,1345105
2159,sky,90896
2160,sfnc,90498
2161,ptct,1070081
2162,shen,354963
2163,nwe,73088
2164,eght,1023731
2165,atgsy,1437541
2166,enlc,1592000
2167,asb,7789
2168,grwg,1604868
2169,vnet,1508475
2170,caty,861842
2171,cron,1656472
2172,wern,793074
2173,awr,1056903
2174,carg,1494259
2175,peb,1474098
2176,calx,1406666
2177,sfm,1575515
2178,eaf,931148
2179,momo,1610601
2180,slqt,1794783
2181,yelp,1345016
2182,cere,1805387
2183,mara,1507605
2184,crsr,1743759
2185,ava,104918
2186,verx,1806837
2187,pjt,1626115
2188,ael,1039828
2189,cwt,1035201
2190,sji,91928
2191,regi,1463258
2192,pdco,891024
2193,amwl,1393584
2194,enr,1632790
2195,cnx,1070412
2196,axnx,1603756
2197,bmi,9092
2198,semr,1831840
2199,bnr,1792267
2200,abm,771497
2201,hth,1265131
2202,laur,912766
2203,kmt,55242
2204,rig,1451505
2205,bcrx,882796
2206,vrnt,1166388
2207,rckt,1281895
2208,nni,1258602
2209,nus,1021561
2210,lkncy,1767582
2211,ng,1173420
2212,trn,99780
2213,innv,1834376
2214,main,1396440
2215,brc,746598
2216,coop,933136
2217,drna,1399529
2218,gef,43920
2219,nstg,1401708
2220,onb,707179
2221,csq,1275214
2222,vnom,1602065
2223,cmpr,1262976
2224,ftai,1590364
2225,nvmi,1109345
2226,sm,893538
2227,si,1312109
2228,agti,1749704
2229,ain,819793
2230,aub,883948
2231,tree,1434621
2232,kw,1408100
2233,kncay,1447125
2234,whd,1699136
2235,ifs,1615903
2236,eat,703351
2237,cyrx,1124524
2238,form,1039399
2239,bxs,1299939
2240,matx,3453
2241,srne,850261
2242,spxc,88205
2243,mlhr,66382
2244,maxr,1121142
2245,iijiy,1090633
2246,azul,1432364
2247,anf,1018840
2248,fix,1035983
2249,ufs,1381531
2250,crto,1576427
2251,taro,906338
2252,crlbf,1832928
2253,cake,887596
2254,dm,1754820
2255,ptve,1527508
2256,psmt,1041803
2257,www,110471
2258,gpi,1031203
2259,prft,1085869
2260,aca,1739445
2261,qntqy,1350865
2262,myte,1831907
2263,cvbf,354647
2264,opk,944809
2265,fcel,886128
2266,door,893691
2267,scl,94049
2268,vcyt,1384101
2269,himx,1342338
2270,ax,1299709
2271,mgee,1161728
2272,noah,1499543
2273,flow,1641991
2274,ucbi,857855
2275,igms,1496323
2276,jmia,1756708
2277,zip,1617553
2278,snbr,827187
2279,erj,1355444
2280,cent,887733
2281,vtkly,913744
2282,gbdc,1476765
2283,vvnt,1713952
2284,mog-a,67887
2285,rmbs,917273
2286,utf,1275617
2287,prmw,884713
2288,ccohf,1461283
2289,dao,1781753
2290,iboc,315709
2291,tac,1144800
2292,flgt,1674930
2293,cstm,1563411
2294,bzun,1625414
2295,csiq,1375877
2296,colb,887343
2297,mor,1340243
2298,amcx,1514991
2299,dpuky,1526593
2300,joe,745308
2301,tds,1051512
2302,rsi,1793659
2303,fibk,860413
2304,aozoy,1383906
2305,md,893949
2306,sho,1295810
2307,domo,1505952
2308,brp,1781755
2309,jks,1481513
2310,ati,1018963
2311,mtx,891014
2312,pbh,1295947
2313,fun,811532
2314,mdrx,1124804
2315,cpe,928022
2316,cort,1088856
2317,bposy,1588966
2318,oi,812074
2319,til,1789769
2320,thnpy,1792045
2321,hcat,1636422
2322,pcrx,1396814
2323,ww,105319
2324,jack,807882
2325,meoh,886977
2326,irbt,1159167
2327,tph,1561680
2328,mythy,1437470
2329,odp,800240
2330,plxs,785786
2331,b,9984
2332,prlb,1443669
2333,abr,1253986
2334,gdot,1386278
2335,jeld,1674335
2336,ths,1320695
2337,lob,1462120
2338,vrrm,1682745
2339,afya,1771007
2340,omab,1378239
2341,vcel,887359
2342,mvis,65770
2343,wdh,1823986
2344,fbp,1057706
2345,fult,700564
2346,cade,1614184
2347,wkme,1847584
2348,hlio,1024795
2349,rock,912562
2350,svnby,1464794
2351,sanm,897723
2352,unit,1620280
2353,cnk,1385280
2354,jehly,867536
2355,fold,1178879
2356,rpai,1222840
2357,finv,1691445
2358,mgln,19411
2359,nzf,1137887
2360,alxo,1810182
2361,manu,1549107
2362,axsm,1579428
2363,cpg,1545851
2364,prta,1559053
2365,crvl,874866
2366,lbrt,1694028
2367,hska,1038133
2368,vne,1733186
2369,ese,866706
2370,kymr,1815442
2371,ailih,18654
2372,bcat,1809541
2373,vsbc,1697884
2374,mygn,899923
2375,sbh,1368458
2376,home,1646228
2377,avav,1368622
2378,bcnay,1445168
2379,fwrd,912728
2380,boot,1610250
2381,sapmy,1062750
2382,hep,1283140
2383,bfly,1804176
2384,root,1788882
2385,nuv,812801
2386,blmn,1546417
2387,rlj,1511337
2388,fss,277509
2389,indb,776901
2390,yala,1794350
2391,sbgi,912752
2392,crc,1609253
2393,vsto,1616318
2394,impjy,1437538
2395,pct,1830033
2396,napa,1835256
2397,hmy,1023514
2398,cva,225648
2399,niu,1744781
2400,tdup,1484778
2401,mli,89439
2402,modv,1220754
2403,bdn,790816
2404,iba,1044896
2405,max,1818383
2406,cgau,1854640
2407,bke,885245
2408,hcsg,731012
2409,hyfm,1695295
2410,flr,1124198
2411,epc,1096752
2412,vlrs,1520504
2413,ctre,1590717
2414,jgccy,1446662
2415,etwo,1800347
2416,pdm,1042776
2417,hubg,940942
2418,baly,1747079
2419,rvmd,1628171
2420,fgen,921299
2421,thrm,903129
2422,sumo,1643269
2423,mwa,1350593
2424,or,1627272
2425,avah,1832332
2426,xpel,1767258
2427,uilcy,1449580
2428,nac,1074952
2429,wsbc,203596
2430,sitm,1451809
2431,rusha,1012019
2432,rvnc,1479290
2433,pslv,1494728
2434,ctos,1709682
2435,bpiry,1437441
2436,dqws,1652561
2437,pax,1825570
2438,cde,215466
2439,pagp,1581990
2440,aat,1500217
2441,bur,1714174
2442,uctt,1275014
2443,ffbc,708955
2444,nmrk,1690680
2445,ipar,822663
2446,dy,67215
2447,vctr,1570827
2448,bdc,913142
2449,dnmr,1779020
2450,wgo,107687
2451,rpay,1720592
2452,tr,98677
2453,fbc,1033012
2454,pty,1190935
2455,bvn,1013131
2456,ue,1611547
2457,pgre,1605607
2458,bsm,1621434
2459,bcc,1328581
2460,avya,1418100
2461,adx,2230
2462,wafd,936528
2463,verv,1840574
2464,gtn,43196
2465,iosp,1054905
2466,idcc,1405495
2467,xper,1803696
2468,fmbi,702325
2469,tse,1519061
2470,frme,712534
2471,orryy,1641431
2472,ari,1467760
2473,ggal,1114700
2474,aeva,1789029
2475,big,768835
2476,cnr,883902
2477,evri,1318568
2478,goev,1750153
2479,orgo,1661181
2480,ttgt,1293282
2481,hkib,1769731
2482,fcpt,1650132
2483,ruby,1709401
2484,kar,1395942
2485,srng,1830214
2486,wll,1255474
2487,flws,1084869
2488,tbio,1693415
2489,skyw,793733
2490,simo,1329394
2491,btrs,1774155
2492,zuo,1423774
2493,rqi,1157842
2494,bgcp,1094831
2495,ety,1340736
2496,twnk,1644406
2497,lgnd,886163
2498,tls,320121
2499,ptgx,1377121
2500,teo,932470
2501,tlnd,1668105
2502,hhr,1721181
2503,syke,1010612
2504,ccs,1576940
2505,eva,1592057
2506,rlgy,1398987
2507,rnst,715072
2508,vgr,59440
2509,sats,1415404
2510,eh,1759783
2511,dbc,1328237
2512,gshhy,1012139
2513,clne,1368265
2514,wsfs,828944
2515,sblk,1386716
2516,mnro,876427
2517,cpk,19745
2518,navg,793547
2519,roic,1407623
2520,ntct,1078075
2521,blue,1293971
2522,gogl,1029145
2523,morf,1679363
2524,infn,1138639
2525,qtrx,1503274
2526,rily,1464790
2527,gbt,1629137
2528,vrts,883237
2529,dcbo,1829959
2530,eqx,1756607
2531,sncy,1743907
2532,evt,1253327
2533,ravn,82166
2534,pdo,1798618
2535,pro,1392972
2536,cvco,278166
2537,svc,945394
2538,dcph,1654151
2539,pmt,1464423
2540,prgs,876167
2541,cyh,1108109
2542,usna,896264
2543,xhr,1616000
2544,kai,886346
2545,myov,1679082
2546,jps,1176433
2547,hims,1773751
2548,lx,1708259
2549,arry,1820721
2550,pqg,1708035
2551,ns,1110805
2552,oas,1486159
2553,nuvb,1811063
2554,mfgp,1359711
2555,two,1465740
2556,flidy,1433087
2557,sasr,824410
2558,mag,1230992
2559,cmp,1227654
2560,mfa,1055160
2561,gms,1600438
2562,xncr,1326732
2563,wre,104894
2564,msge,1795250
2565,albky,902102
2566,om,1484612
2567,unfi,1020859
2568,scgey,1449267
2569,gsbd,1572694
2570,bgs,1278027
2571,htgc,1280784
2572,irwd,1446847
2573,cxp,1252849
2574,drh,1298946
2575,rcus,1724521
2576,avir,1593899
2577,dfh,1825088
2578,aledy,1508668
2579,nxe,1698535
2580,ottr,1466593
2581,core,1318084
2582,plmr,1761312
2583,esta,1688757
2584,banf,760498
2585,pdi,1510599
2586,hyln,1759631
2587,cbd,1038572
2588,yduqy,1519821
2589,nndm,1643303
2590,npo,1164863
2591,pack,1712463
2592,utg,1263994
2593,zntl,1725160
2594,aaww,1135185
2595,oust,1816581
2596,slcjy,1523541
2597,int,789460
2598,usa,799195
2599,htlf,920112
2600,gcmg,1819796
2601,asz,1839191
2602,rvt,804116
2603,awwh,1756390
2604,sjw,766829
2605,cccc,1662579
2606,trmk,36146
2607,atge,730464
2608,ceqp,1136352
2609,adct,1771910
2610,irt,1466085
2611,mgrc,752714
2612,bsig,1748824
2613,akr,899629
2614,gnw,1276520
2615,lnth,1521036
2616,ako-a,925261
2617,vldr,1745317
2618,mdp,65011
2619,ping,1679826
2620,eurn,1604481
2621,prch,1784535
2622,mnr,67625
2623,inst,1841804
2624,stra,1013934
2625,play,1525769
2626,jbi,1839839
2627,cdev,1658566
2628,bdj,1332283
2629,kalu,811596
2630,omic,1850906
2631,nmih,1547903
2632,skt,899715
2633,cswi,1624794
2634,wow,1701051
2635,btt,1528437
2636,acmr,1680062
2637,cioxy,1483379
2638,prk,805676
2639,dsl,1566388
2640,dkl,1552797
2641,pipr,1230245
2642,mcrb,1609809
2643,irtc,1388658
2644,gnl,1526113
2645,ino,1055726
2646,amk,1591587
2647,ego,918608
2648,gb,1799983
2649,dlx,27996
2650,bngo,1411690
2651,sah,1043509
2652,clbk,1723596
2653,krg,1286043
2654,hni,48287
2655,banr,946673
2656,oily,1367408
2657,pvg,1508844
2658,oibr-c,1160846
2659,kn,1587523
2660,mei,65270
2661,evh,1628908
2662,gva,861459
2663,cstl,1447362
2664,rdnt,790526
2665,crs,17843
2666,osis,1039065
2667,prpl,1643953
2668,doyu,1762417
2669,tell,61398
2670,dea,1622194
2671,gab,794685
2672,sbcf,730708
2673,lnn,836157
2674,abti,1442999
2675,ntb,1653242
2676,fhtf,1764443
2677,ty,99614
2678,egbn,1050441
2679,tbk,1539638
2680,seer,1726445
2681,ero,1853860
